media_key,media_type,alt_text,duration_ms
3_1517035162411827201,photo,,
3_1517020125685112832,photo,,
3_1517035329110552576,photo,,
3_1517035330641473536,photo,,
3_1517035244314304512,photo,,
3_1517034866096889856,photo,,
7_1517034695321477136,video,,95145.0
3_1517034299991764992,photo,,
3_1517034232740200448,photo,,
3_1517034237907685376,photo,,
3_1517034108504969217,photo,,
3_1517032632189521920,photo,,
3_1517032752511524864,photo,,
3_1517033035211808770,photo,,
3_1517033494014091265,photo,,
3_1517033513031127040,photo,,
3_1517033512775262208,photo,,
16_1517033436292460544,animated_gif,,
7_1517033303785811971,video,,6233.0
3_1517033026798112769,photo,,
3_1517032995311742976,photo,,
