media_key,media_type,alt_text,duration_ms
16_1521119102454190081,animated_gif,,
7_1521118721695174656,video,,11200.0
3_1521118877366767616,photo,,
3_1521118103161081857,photo,,
3_1521079342603902976,photo,,
7_1521118351250108417,video,,66933.0
3_1521117922156068865,photo,,
3_1521118088531431425,photo,,
7_1521117558056927232,video,,8566.0
3_1521117956222054405,photo,,
3_1521117956381454336,photo,,
3_1521117548905103360,photo,,
3_1521117584925466626,photo,,
3_1521117673819570176,photo,,
3_1521117303252865030,photo,,
3_1521117392604127233,photo,,
3_1521117076542345217,photo,,
16_1521117288291655680,animated_gif,,
3_1521117128065175553,photo,,
7_1521116890441072641,video,,34475.0
3_1521116935945166848,photo,,
3_1521116845499203584,photo,,
3_1521116642268250114,photo,,
3_1521116589508075520,photo,,
