media_key,media_type,alt_text,duration_ms
3_1521770600125317121,photo,,
3_1521770590188806144,photo,,
3_1521770664243441664,photo,,
3_1521770668588687360,photo,,
7_1521770063438753796,video,,47871.0
3_1521770665443225600,photo,,
3_1521770660858454016,photo,,
3_1521770627925176320,photo,,
3_1521770595188232192,photo,,
3_1521770624213221377,photo,,
16_1521770615971389442,animated_gif,,
3_1521770572124139520,photo,,
3_1521770614993915908,photo,,
16_1521770580520886274,animated_gif,,
3_1521770568651096064,photo,,
3_1521770550682845185,photo,,
3_1521770538900807681,photo,,
3_1521770304456228865,photo,,
16_1521770528415297537,animated_gif,,
3_1521770505543745536,photo,,
3_1521770359418195969,photo,,
3_1521770477651341312,photo,,
3_1521769984992886784,photo,,
16_1521770421833678849,animated_gif,,
3_1521770376958726144,photo,,
3_1521770379919953920,photo,,
3_1521770340933795840,photo,,
3_1521770354888257536,photo,,
3_1521770365634039808,photo,,
3_1521770351885053954,photo,,
7_1521770326857723904,video,,3536.0
