media_key,media_type,alt_text,duration_ms
3_1516235202816794628,photo,,
3_1516235061691318274,photo,,
3_1516234418100310024,photo,This was a few minutes ago I've been sick all day,
3_1516234801614778370,photo,,
3_1516234771629842433,photo,,
3_1516234653803622402,photo,,
3_1516234618797985794,photo,,
3_1516234543765737476,photo,,
3_1516234352992174081,photo,,
3_1516234433178783744,photo,,
3_1516234451990335492,photo,,
3_1516234324319870979,photo,,
3_1516234324659650564,photo,,
3_1516234192753147907,photo,,
7_1515005223516876803,video,,89636.0
3_1516233764690702344,photo,,
3_1516233834005676036,photo,,
3_1516234099769417732,photo,,
3_1516234121261068290,photo,,
3_1516234093985476609,photo,,
3_1516233869812449283,photo,,
3_1516232944339271682,photo,,
7_1516233327488942081,video,,7613.0
3_1516233326255755264,photo,,
3_1516233326389960708,photo,,
3_1516233045980094470,photo,,
3_1516232944549040128,photo,,
