media_key,media_type,alt_text,duration_ms
16_1539041225180848129,animated_gif,,
3_1539041140950941696,photo,,
3_1539040960855822336,photo,,
3_1539040936038219777,photo,,
3_1539040908523479046,photo,,
3_1539040895215050752,photo,,
7_1539040807637893120,video,,21208.0
3_1539040584802914304,photo,,
3_1539040316363223041,photo,,
3_1539040014188875776,photo,,
3_1539039013058883584,photo,,
3_1539039791135739905,photo,,
3_1539039796751917056,photo,,
7_1539039680666255360,video,,140126.0
3_1539039955560849411,photo,,
3_1539039822630858752,photo,,
3_1539039726333841415,photo,,
3_1539039523245641728,photo,,
3_1539039523241435136,photo,,
3_1539039523253936130,photo,,
3_1539039523249725440,photo,,
7_1539039454895251457,video,,29792.0
3_1539039383046836225,photo,,
3_1539039079076986880,photo,,
3_1539039402533462017,photo,,
3_1539039399291326466,photo,,
3_1539039353745252352,photo,,
3_1539038108661915648,photo,,
7_1539039277165821952,video,,6600.0
3_1539037868680675329,photo,,
3_1539038078450421763,photo,,
3_1539039181531660288,photo,,
3_1539039098232520705,photo,,
3_1539039082101317632,photo,,
3_1539039039482826752,photo,,
