media_key,media_type,alt_text,duration_ms
3_1513638980872556550,photo,,
16_1513638574704496648,animated_gif,,
3_1513638207765762050,photo,,
16_1513638149725077511,animated_gif,,
3_1513626066820153345,photo,,
3_1513637996649713668,photo,,
7_1513637794253582344,video,,11616.0
3_1513637883281821697,photo,,
3_1513637693737082884,photo,,
3_1513637362311614464,photo,,
3_1513637190340947975,photo,,
3_1513637194824617989,photo,,
3_1513637172708098054,photo,,
3_1513637172712194051,photo,,
