media_key,media_type,alt_text,duration_ms
3_1514449212485820417,photo,,
3_1514451483680546817,photo,,
3_1514451495739088901,photo,,
3_1514589218143674375,photo,,
16_1514589187864993799,animated_gif,,
3_1514589010806591495,photo,,
3_1514589015093223429,photo,,
3_1514588840408854530,photo,,
3_1514588777892782084,photo,,
3_1514588729943506944,photo,,
3_1514588732883861504,photo,,
3_1514587891896307713,photo,,
3_1514588434005995523,photo,,
3_1514588526024790017,photo,,
7_1514588496102498310,video,,40466.0
3_1514588501156655107,photo,,
3_1514588331044130822,photo,,
7_1514587533438504965,video,,5205.0
3_1514588065532100608,photo,,
3_1514587525179977740,photo,,
3_1514588244574633988,photo,,
3_1514588059861348359,photo,,
3_1514587941774966784,photo,,
3_1514587716964724737,photo,,
3_1514587564736499719,photo,,
3_1514587419978387462,photo,,
3_1514587005950201860,photo,,
16_1514587427360411648,animated_gif,,
3_1514587355553972225,photo,,
3_1514587320921784324,photo,,
3_1514587233235664896,photo,,
3_1514586731877908485,photo,,
3_1514586731865329667,photo,,
3_1514587147294195718,photo,,
3_1514585705531559938,photo,,
3_1514587100800512001,photo,,
