media_key,media_type,alt_text,duration_ms
7_1529145938052231169,video,,15125.0
3_1529146165186514944,photo,,
7_1529145547667689474,video,,30968.0
3_1529145575056232448,photo,,
3_1529145514989604865,photo,,
3_1529145336756899841,photo,,
3_1529143936052256768,photo,,
3_1529145254628184066,photo,,
3_1529072833304879104,photo,,
3_1529072825260179456,photo,,
3_1529145186097545218,photo,,
3_1529145036662657026,photo,,
3_1529145080774217728,photo,,
3_1529143045513437184,photo,,
3_1529145150433263617,photo,,
3_1529145123426140161,photo,,
3_1529145123438747649,photo,,
3_1529145123531104257,photo,,
7_1529144528992870400,video,,34202.0
16_1529144814826135553,animated_gif,,
