media_key,media_type,alt_text,duration_ms
3_1515108520349290498,photo,,
3_1515108557716402186,photo,,
3_1515108475235409921,photo,,
3_1515108333178478600,photo,,
3_1515108036607623169,photo,,
3_1515108056757161987,photo,,
3_1515108030760726529,photo,,
3_1515108030924292096,photo,,
3_1515108030928482311,photo,,
3_1515108031087841281,photo,,
3_1515108027829039110,photo,,
3_1515107925060108288,photo,,
3_1515107776279818241,photo,,
3_1515107768876908548,photo,,
3_1515107645883138051,photo,,
3_1515107492396642304,photo,,
3_1515107549304942592,photo,,
3_1515107599749836802,photo,,
3_1515107369239420929,photo,,
3_1515107207184011264,photo,,
3_1515107408691056641,photo,,
3_1515107340357308418,photo,,
