media_key,media_type,alt_text,duration_ms
3_1539589342150131712,photo,,
3_1539589342133456896,photo,,
3_1539589342129258496,photo,,
3_1539589737836445698,photo,,
3_1539589369912299521,photo,,
3_1539588796404355072,photo,,
3_1539588796525985792,photo,,
3_1539588796676997120,photo,,
3_1539588796807024640,photo,,
3_1539588704196775936,photo,,
3_1539589036272001024,photo,,
3_1539589039333879808,photo,,
3_1539588680465395712,photo,,
3_1539588607731798017,photo,,
3_1539588607832461312,photo,,
3_1539588501460729857,photo,,
16_1539588250569940992,animated_gif,,
3_1539588141296001025,photo,,
3_1539587621722247168,photo,,
3_1539587621730635776,photo,,
3_1539587140186775557,photo,,
