tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1532489757888073734,1528724610459521026,@lofgunz ackkkk may roblox buddy nq🥰🥰😍😍 anu @ mu sa roblox dm mq,2022-06-02 22:30:05+00:00,,0,1,0,0,tl,1532477617399554052,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 8, 'username': 'lofgunz', 'id': '1276646851819667456'}]}",,False,,everyone,Twitter for iPhone
1532489755484729344,1477641247661637633,"Item: Skull Bandit
Deal: 31%
Price: 22000

Rap: 25846
Value: 32000

https://t.co/RzH8pwlkc6

#roblox #robloxtrading",2022-06-02 22:30:04+00:00,,2,0,2,0,en,1532489755484729344,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/RzH8pwlkc6', 'expanded_url': 'https://www.roblox.com/catalog/31252891/Skull-Bandit', 'display_url': 'roblox.com/catalog/312528…'}], 'annotations': [{'start': 6, 'end': 22, 'probability': 0.5622, 'type': 'Product', 'normalized_text': 'Skull Bandit Deal'}], 'hashtags': [{'start': 93, 'end': 100, 'tag': 'roblox'}, {'start': 101, 'end': 115, 'tag': 'robloxtrading'}]}",,False,,everyone,Watchfox Roblox Limited Deals
1532489753664360448,1408266082951909379,@callmehfrankiie https://t.co/VONS3wjqMv,2022-06-02 22:30:04+00:00,,0,1,0,0,qme,1532476658862678025,[],"{'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/VONS3wjqMv', 'expanded_url': 'https://www.roblox.com/catalog/9213794219/cute-sims-4-cat', 'display_url': 'roblox.com/catalog/921379…'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'callmehfrankiie', 'id': '1486165621465255936'}]}",,False,,everyone,Twitter Web App
1532489720139337736,1434243253394620422,"@Roblox @Vans @Roblox oh my i got a problem with subscribing to premium, mind helping me mr. roblox?????",2022-06-02 22:29:56+00:00,,0,0,0,0,en,1532471600427069440,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596807299072', 'name': 'Apparel/Accessories'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10024011481', 'name': 'Vans'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]","{'mentions': [{'start': 0, 'end': 7, 'username': 'Roblox', 'id': '16745055'}, {'start': 8, 'end': 13, 'username': 'Vans', 'id': '15383636'}, {'start': 14, 'end': 21, 'username': 'Roblox', 'id': '16745055'}]}",,False,,everyone,Twitter Web App
1532489719904362497,1444320781362778121,"💙Another scammed PFP! 💙
⚠️ (Was not scammed by Dices_Ropro)
💖 Likes and Retweets Appreciated 

#Roblox #RobloxDev #RobloxGFX #RobloxArt https://t.co/hwYdHnCVKI",2022-06-02 22:29:56+00:00,,4,1,8,0,en,1532489719904362497,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 136, 'end': 159, 'url': 'https://t.co/hwYdHnCVKI', 'expanded_url': 'https://twitter.com/Vee_GFX/status/1532489719904362497/photo/1', 'display_url': 'pic.twitter.com/hwYdHnCVKI', 'media_key': '3_1532489079471865857'}], 'hashtags': [{'start': 95, 'end': 102, 'tag': 'Roblox'}, {'start': 103, 'end': 113, 'tag': 'RobloxDev'}, {'start': 114, 'end': 124, 'tag': 'RobloxGFX'}, {'start': 125, 'end': 135, 'tag': 'RobloxArt'}]}",{'media_keys': ['3_1532489079471865857']},False,,everyone,Twitter Web App
1532489610043052040,1237750270475583497,NO PIEDE SER ME REPORTARON MI CUENTA DE ROBLOX 😭😭,2022-06-02 22:29:29+00:00,,0,1,0,0,es,1532489610043052040,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 40, 'end': 45, 'probability': 0.5261, 'type': 'Product', 'normalized_text': 'ROBLOX'}]}",,False,,everyone,Twitter for iPhone
1532489587611688966,1527095729662984192,"Backrooms: Entity 603 is now out!

Use gravity, electricity, and laser weapons to contain the Entity!

As an Entity you have an array of superhuman powers to destroy all Scientists! #RobloxDev #Roblox 

https://t.co/xSHhcwsvCg https://t.co/T0LxujNQiU",2022-06-02 22:29:24+00:00,,30,4,384,3,en,1532489587611688966,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 203, 'end': 226, 'url': 'https://t.co/xSHhcwsvCg', 'expanded_url': 'https://www.roblox.com/games/9631177775/Backrooms-ENTITY-603', 'display_url': 'roblox.com/games/96311777…'}, {'start': 227, 'end': 250, 'url': 'https://t.co/T0LxujNQiU', 'expanded_url': 'https://twitter.com/BackRooms603/status/1532489587611688966/photo/1', 'display_url': 'pic.twitter.com/T0LxujNQiU', 'media_key': '16_1532489347852668930'}], 'hashtags': [{'start': 182, 'end': 192, 'tag': 'RobloxDev'}, {'start': 193, 'end': 200, 'tag': 'Roblox'}]}",{'media_keys': ['16_1532489347852668930']},False,,everyone,Twitter Web App
1532489567391174663,1452405514730709002,"(Credits: @EnderWinn_, @Roblox_RTC_BR &amp; @Tom28ms)",2022-06-02 22:29:19+00:00,,1,0,3,0,en,1532489362029662213,[],"{'mentions': [{'start': 10, 'end': 21, 'username': 'EnderWinn_', 'id': '1468357752825147393'}, {'start': 23, 'end': 37, 'username': 'Roblox_RTC_BR', 'id': '1417587809502826500'}]}",,False,,everyone,Twitter Web App
1532489477133701120,1407303268322058242,Zombie raaagh #robloxart  #RobloxDev #Roblox https://t.co/tSR0TATFib,2022-06-02 22:28:58+00:00,,5,0,2,0,nl,1532489477133701120,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/tSR0TATFib', 'expanded_url': 'https://twitter.com/RocketLunchStu1/status/1532489477133701120/photo/1', 'display_url': 'pic.twitter.com/tSR0TATFib', 'media_key': '3_1532489474252234753'}], 'hashtags': [{'start': 14, 'end': 24, 'tag': 'robloxart'}, {'start': 26, 'end': 36, 'tag': 'RobloxDev'}, {'start': 37, 'end': 44, 'tag': 'Roblox'}]}",{'media_keys': ['3_1532489474252234753']},False,,everyone,Twitter for Android
1532489457190031362,1521611789145980930,@model8197 1st try Roblic 2nd try Robloc 3rd try Roblox,2022-06-02 22:28:53+00:00,,0,0,0,0,en,1532455410673651712,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'model8197', 'id': '1251677662810042371'}]}",,False,,everyone,Twitter for Android
