media_key,media_type,alt_text,duration_ms
3_1521677774603407360,photo,,
3_1521677657305403393,photo,,
3_1521677727098540032,photo,,
3_1521673161099599875,photo,,
3_1521674430107246593,photo,,
3_1521677651131256833,photo,,
3_1521677703778545666,photo,,
16_1521677697096687616,animated_gif,,
3_1521677680609210368,photo,,
3_1521677610304122880,photo,,
3_1521677046082064384,photo,,
3_1521677568403210242,photo,,
3_1521677641958404096,photo,,
3_1521677607854800896,photo,,
3_1521677606781079552,photo,,
3_1521677509980573700,photo,,
3_1521677591954042883,photo,,
3_1521677570433073152,photo,,
7_1521677302773428224,video,,4493.0
3_1521677539101782016,photo,,
3_1521676320752939009,photo,,
16_1521677525335822336,animated_gif,,
