media_key,media_type,alt_text,duration_ms
3_1513070764165156864,photo,,
3_1513070443489787904,photo,,
7_1513069342824579072,video,,43466.0
3_1513067363285057536,photo,,
3_1513067459489800192,photo,,
3_1513069409514168320,photo,,
3_1513069523448270851,photo,,
3_1513069427138441216,photo,,
3_1513069380481220616,photo,,
3_1513069412357926914,photo,,
3_1513067935866458117,photo,,
3_1513068075515629571,photo,,
3_1513067885144547330,photo,,
3_1513066630649159682,photo,,
3_1513066825290067976,photo,,
3_1513066957821685764,photo,,
3_1513067204006354947,photo,,
3_1513067199921065985,photo,,
3_1513067528058249216,photo,,
3_1513066478135820290,photo,,
3_1513066175970033668,photo,,
3_1513065121341390854,photo,IM THE DON NIGGGGGAAAAA,
