media_key,media_type,alt_text,duration_ms
3_1534351336669601796,photo,,
3_1534351228985036800,photo,,
3_1534351110965714944,photo,,
3_1534350553756704770,photo,,
3_1534350587625623553,photo,,
3_1534350487973154816,photo,,
3_1534350490363957250,photo,,
3_1534350489390923782,photo,,
3_1534350183655526405,photo,,
3_1534350198444634113,photo,,
3_1534350394054279168,photo,,
3_1534350230694797312,photo,,
3_1534349984862195712,photo,,
3_1534349990239297538,photo,,
3_1534349995364823042,photo,,
3_1534349900074389505,photo,,
3_1534349513678327812,photo,,
3_1534349784047267841,photo,,
3_1534349893724160002,photo,,
7_1534349828133634048,video,,9611.0
3_1534349583903604742,photo,,
