media_key,media_type,alt_text,duration_ms
7_1540636492556447744,video,,4758.0
3_1540636419479113728,photo,,
3_1540636391075627009,photo,,
3_1540636396058456064,photo,,
3_1540636401313939457,photo,,
7_1540636084966567937,video,,11266.0
3_1540636096484237312,photo,,
3_1540636049864523776,photo,,
3_1540635991567908864,photo,,
3_1523522357465608192,photo,,
3_1540635622377164802,photo,,
3_1540635209367900161,photo,,
3_1540635006586048512,photo,,
3_1540634989414363136,photo,,
3_1540634989405954048,photo,,
3_1540634989410127872,photo,,
3_1540634989435400192,photo,,
3_1540634486777360386,photo,,
3_1540634365981593602,photo,,
3_1540634365989904384,photo,,
3_1540634365989888000,photo,,
3_1540634365989896192,photo,,
3_1540633896563478528,photo,,
3_1540634812318375936,photo,,
3_1540634704398934016,photo,,
16_1540634471485276161,animated_gif,,
3_1540634477705236482,photo,,
3_1540634220359475200,photo,,
3_1540634381118853122,photo,,
3_1540634189477068800,photo,,
3_1540633376037957632,photo,,
3_1540633463598239745,photo,,
3_1540633643248365568,photo,,
3_1540633483315642368,photo,,
3_1540633443901788160,photo,,
