media_key,media_type,alt_text,duration_ms
3_1524796581941325825,photo,,
16_1524796169985183745,animated_gif,,
16_1524795535441289220,animated_gif,,
3_1524795322169540613,photo,,
3_1524795317429932032,photo,,
3_1524795296269623296,photo,,
7_1524795174148136973,video,,1578.0
3_1524795197099585538,photo,,
3_1524794142118891520,photo,,
3_1524794433702535185,photo,,
