media_key,media_type,alt_text,duration_ms
3_1526773103040245760,photo,,
3_1526772600206024705,photo,,
3_1526772600445145088,photo,,
3_1526770882365992962,photo,,
3_1526770949357350912,photo,,
3_1526771213519015937,photo,,
3_1526771214454251521,photo,,
3_1526771169659174914,photo,,
7_1526272356154585088,video,,5515.0
3_1526770932244946944,photo,,
3_1526770966315282432,photo,,
3_1526770998527561728,photo,,
3_1526770418274689025,photo,,
3_1526769730547326976,photo,,
3_1526770102812545024,photo,,
3_1526770102741266433,photo,,
3_1526769874474659840,photo,,
3_1526769717335162882,photo,,
3_1526769581183758336,photo,,
3_1526769484177940480,photo,,
3_1526769486329630721,photo,,
3_1526769488703524864,photo,,
3_1526769492470026246,photo,,
3_1526769180980039681,photo,,
3_1526769328854638592,photo,,
3_1526769269765201923,photo,,
3_1526769039061594113,photo,,
3_1526768977397047297,photo,,
3_1526768977397047298,photo,,
7_1526768590661492737,video,,42350.0
3_1526768942215090177,photo,,
