media_key,media_type,alt_text,duration_ms
3_1536642118164156416,photo,,
3_1536641810621419520,photo,,
3_1536641702748123136,photo,,
16_1536641617494323200,animated_gif,,
3_1536641549857333248,photo,,
3_1536641392822235136,photo,,
7_1536640816969441280,video,,120116.0
3_1536641154015367168,photo,,
3_1536640012808122368,photo,,
3_1536640020479545345,photo,,
3_1536639638005325824,photo,,
3_1536639672587272198,photo,,
3_1536639378415824896,photo,,
3_1536639398279712769,photo,,
3_1536639342218723328,photo,,
3_1536639164510195712,photo,,
3_1536639164518567938,photo,,
16_1536638973816188928,animated_gif,,
3_1536638831411482624,photo,,
16_1536638728353062913,animated_gif,,
7_1536638675085164544,video,,8333.0
3_1536638123878166528,photo,,
3_1536637742427385856,photo,,
