media_key,media_type,alt_text,duration_ms
3_1514669035211968512,photo,,
16_1514668924901675013,animated_gif,,
3_1514668835634389006,photo,,
3_1514668836498423810,photo,,
3_1514668057641160706,photo,,
3_1514668117791633409,photo,,
3_1514668688921673746,photo,,
7_1514668539151532037,video,,7515.0
3_1514668561792385024,photo,,
7_1514668206010482698,video,,19410.0
7_1514668038632898560,video,,58442.0
3_1514668046090223620,photo,,
3_1514668054701125634,photo,,
3_1514668054675968001,photo,,
3_1514666789996744709,photo,,
3_1514666849241387008,photo,,
7_1514666679946592262,video,,6600.0
3_1514667735304839180,photo,,
16_1514667630803697664,animated_gif,,
3_1514666637420810240,photo,,
3_1514664222961156100,photo,,
3_1514667544644403204,photo,,
3_1514667368622002181,photo,,
3_1514667372157849606,photo,,
3_1514667249323413509,photo,,
3_1514666731427573769,photo,,
3_1514666817352081423,photo,,
3_1514666932145897476,photo,,
3_1514667013297385475,photo,,
3_1514666966325334016,photo,,
3_1514666799048101888,photo,,
