media_key,media_type,alt_text,duration_ms
3_1538200367669952515,photo,,
3_1538197673995653121,photo,,
3_1538200019366465537,photo,,
3_1538200381875953664,photo,,
3_1538200522679009280,photo,,
3_1538200437362683906,photo,,
3_1538200366139179009,photo,,
3_1538200299110023170,photo,,
3_1538200270408138753,photo,,
3_1538200278679396352,photo,,
3_1538200223075696640,photo,,
3_1538199795919118336,photo,,
3_1538199665912553473,photo,,
3_1538199466335154176,photo,,
3_1538199203297771520,photo,,
3_1538198568095432706,photo,,
7_1538198452232163328,video,,34800.0
3_1538198054943313924,photo,,
3_1538198498440527873,photo,,
3_1538198504019050496,photo,,
16_1538198446070452228,animated_gif,,
3_1538198131091062784,photo,,
7_1538198071934189569,video,,53379.0
