media_key,media_type,alt_text,duration_ms
7_1521970473197842432,video,,5700.0
3_1521970278821253121,photo,,
7_1330828686225002496,video,,15117.0
16_1521969875631099909,animated_gif,,
3_1521969537595420673,photo,,
7_1521969261308223488,video,,18523.0
3_1521969387577782272,photo,,
3_1521969397639831553,photo,,
3_1521969381860904968,photo,,
3_1521969334650048512,photo,,
7_1521969176855908352,video,,2239.0
3_1521969242559721475,photo,,
3_1521969219361198080,photo,,
3_1521969215477010435,photo,,
3_1521969105611501568,photo,,
3_1521969012518932482,photo,,
3_1521969012535660551,photo,,
3_1521968151692337153,photo,,
7_1521968894696726533,video,,5400.0
3_1521968884672258053,photo,,
3_1521968873683173379,photo,,
3_1521968880528277505,photo,,
