media_key,media_type,alt_text,duration_ms
3_1521478585932038147,photo,,
3_1521478489647591424,photo,,
16_1521478455682277376,animated_gif,,
16_1521478424002506752,animated_gif,,
16_1521478359586578433,animated_gif,,
3_1521478306645917696,photo,,
16_1521478300480069632,animated_gif,,
16_1521478292150403072,animated_gif,,
16_1521478266045046784,animated_gif,,
3_1521478238870114305,photo,,
3_1521478159186771968,photo,,
