media_key,media_type,alt_text,duration_ms
3_1519359018967330816,photo,,
16_1519358901195526148,animated_gif,,
3_1519358675902676998,photo,,
3_1519358286486806531,photo,,
7_1519358100767412226,video,,14720.0
16_1519358041002758144,animated_gif,,
3_1519357978851348482,photo,,
3_1519356540863528961,photo,,
3_1519357362632544262,photo,,
3_1519357363752476672,photo,,
3_1519357347063558144,photo,,
3_1519357211142758401,photo,,
3_1519357160483790848,photo,,
3_1519356700310257664,photo,,
