media_key,media_type,alt_text,duration_ms
3_1527231725339672576,photo,,
3_1527231725339697152,photo,,
3_1527231725335523328,photo,,
3_1527231725339676672,photo,,
3_1527231653781082112,photo,,
3_1527231215287562241,photo,,
3_1527231076779040769,photo,,
3_1527231076774875136,photo,,
3_1527231076787441665,photo,,
3_1527231076779053056,photo,,
3_1527231067530309632,photo,,
3_1527230651249807360,photo,,
3_1527230651409149953,photo,,
3_1527230358764195840,photo,,
3_1527230358768390144,photo,,
3_1527230358776709120,photo,,
3_1527230358839668736,photo,,
7_1527225729737707527,video,,28440.0
3_1527229879741456385,photo,,
3_1527229614006882304,photo,,
3_1527229448080089088,photo,,
3_1527228221644840961,photo,,
3_1527229129564856322,photo,,
3_1527229446557687808,photo,,
3_1527228974782455808,photo,,
3_1527228996366258179,photo,,
3_1527229085973417984,photo,,
3_1527228580241059845,photo,,
3_1527228514637778944,photo,,
3_1527228517615693824,photo,,
3_1527228517611556865,photo,,
3_1527228517619904512,photo,,
3_1527228517611544576,photo,,
3_1527228043894349825,photo,,
3_1527227995366121472,photo,,
