media_key,media_type,alt_text,duration_ms
3_1516094775673466884,photo,,
3_1516099722594902030,photo,,
3_1516097802962616322,photo,,
3_1516097912647954439,photo,,
3_1516098196027723789,photo,,
3_1516098665282162699,photo,,
3_1516099584673517568,photo,,
3_1516099774365278220,photo,,
3_1516099658149416969,photo,,
3_1516099176681062408,photo,,
3_1516099176681119754,photo,,
3_1516099177062744072,photo,,
3_1516099177301917702,photo,,
3_1516099381556035591,photo,,
3_1516099027296784384,photo,,
3_1516099145995591687,photo,,
3_1516098282568794113,photo,,
3_1516099113829416970,photo,,
7_1516098925975031810,video,,10776.0
3_1516098807725010952,photo,,
3_1516098875873894406,photo,,
3_1516098426609573890,photo,,
3_1516098598085222405,photo,,
3_1516098798669475842,photo,I’ve liked and RT,
16_1516098676426522631,animated_gif,,
3_1516097624239222799,photo,,
3_1516097624251715588,photo,,
3_1516097624230748168,photo,,
3_1516097624247570437,photo,,
16_1508367692956327947,animated_gif,,
3_1516097926581301254,photo,,
3_1516097927185252362,photo,,
3_1516097892196528131,photo,,
3_1516097532715221002,photo,,
3_1516097557537214466,photo,,
16_1516097568878567425,animated_gif,,
