media_key,media_type,alt_text,duration_ms
3_1532031808015151105,photo,,
3_1532031731712331778,photo,,
3_1532031444981370880,photo,,
3_1532031625588006912,photo,,
3_1532031531853692933,photo,,
3_1532031525964873730,photo,,
3_1532031480137932800,photo,,
3_1532031293281771522,photo,,
3_1532031265049821185,photo,,
3_1532030666870751232,photo,,
3_1532030692359557121,photo,,
3_1532031166554963969,photo,,
3_1532031206598090760,photo,,
3_1532031210805141504,photo,,
7_1532031049546362881,video,,8776.0
3_1532030924476784641,photo,,
3_1532030864393117698,photo,,
3_1531902641638285313,photo,,
3_1532029271505608704,photo,,
3_1532029395933741057,photo,,
3_1532029504687833088,photo,,
3_1532030021552029697,photo,,
3_1532030348636323843,photo,,
3_1532030227584634881,photo,,
3_1532030323952861194,photo,,
3_1532027286161178624,photo,,
3_1532029886046560256,photo,,
3_1532029886038155265,photo,,
3_1532029865557467137,photo,,
3_1532029707490820096,photo,,
