media_key,media_type,alt_text,duration_ms
3_1532673676495265794,photo,,
16_1532673353714225152,animated_gif,,
3_1532673085752586241,photo,,
3_1532672821222068224,photo,,
3_1532672398268411904,photo,,
16_1532672035524165632,animated_gif,,
3_1532671617343815680,photo,,
3_1532671572661649410,photo,,
3_1532671177533030402,photo,,
3_1532671458752749569,photo,,
3_1532671208600240129,photo,,
3_1532670836926201857,photo,,
3_1532670897710059520,photo,,
