media_key,media_type,alt_text,duration_ms
3_1521570337972006915,photo,,
3_1521571005306597377,photo,,
3_1521570315515703296,photo,,
3_1521570703140601859,photo,,
3_1521570837635092480,photo,,
3_1521570837672775681,photo,,
3_1521561845701750785,photo,,
3_1521570316149039104,photo,,
3_1521569858659532802,photo,,
3_1521569879136083976,photo,,
3_1521569714866118656,photo,,
3_1521569641616838656,photo,,
3_1521568239754657792,photo,,
3_1521569580149260288,photo,,
3_1521569491586625538,photo,,
3_1521569466655686657,photo,,
3_1521569385751658500,photo,,
3_1521569283704303617,photo,,
3_1521569283716878337,photo,,
3_1521569283716829185,photo,,
3_1521569283741999105,photo,,
3_1521569208819236865,photo,,
16_1521569182663520257,animated_gif,,
3_1521568789959127041,photo,,
3_1521568785806864384,photo,,
