media_key,media_type,alt_text,duration_ms
3_1521181576608063488,photo,,
3_1521178755821101057,photo,,
3_1521181034276175872,photo,,
3_1521181020602519553,photo,,
3_1521181021009371141,photo,,
3_1521180692025159680,photo,,
3_1521180702502535174,photo,,
3_1521180353146376193,photo,,
3_1521179987235246080,photo,,
3_1521179738756325378,photo,,
3_1521179677565587457,photo,,
3_1521179453568737281,photo,,
