tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1530741454103990272,1437058586568364034,is everyones roblox logging you out every time you try to log in or is it just me,2022-05-29 02:42:57+00:00,,0,1,0,0,en,1530741454103990272,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]",,,False,,everyone,Twitter Web App
1530587207156785154,3300594994,Which game is this? https://t.co/qTY1KBb8m1,2022-05-28 16:30:01+00:00,,1942,19936,58156,17553,en,1530587207156785154,"[{'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}]","{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/qTY1KBb8m1', 'expanded_url': 'https://twitter.com/YouTubeGaming/status/1530587207156785154/photo/1', 'display_url': 'pic.twitter.com/qTY1KBb8m1', 'media_key': '3_1530587203361030145'}]}",{'media_keys': ['3_1530587203361030145']},False,,everyone,Sprinklr
1530838717077680129,1421045033533313024,gawd i hate typos,2022-05-29 09:09:26+00:00,,0,1,4,0,en,1530838717077680129,[],,,False,,everyone,Twitter for iPad
1529539689191030784,1417992256364191744,"BLOXHUB BETA IS THIS SATURDAY @ 3 PM EST! 🥳

☀️ All Links: https://t.co/B7gi1HBywM

🏆 HUGE GIVEAWAY:
- 200k BUCKS
- 150x MEMBERSHIPS
- 100k ROBUX

🔔 TO ENTER:
- RETWEET + LIKE + FOLLOW!
- Tag 2 people @BloxhubGG @Roblox

#Giveaways #robux #RobloxDev  #Roblox  #robloxgiveaways https://t.co/tcGBj0FkWe",2022-05-25 19:07:34+00:00,,1340,1213,1391,57,en,1529539689191030784,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/B7gi1HBywM', 'expanded_url': 'https://bloxhub.gg/', 'display_url': 'bloxhub.gg', 'images': [{'url': 'https://pbs.twimg.com/news_img/1537745544935882755/zq0265fn?format=jpg&name=orig', 'width': 2000, 'height': 1125}, {'url': 'https://pbs.twimg.com/news_img/1537745544935882755/zq0265fn?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'BloxHub', 'description': 'Thoughts, stories and ideas.', 'unwound_url': 'https://bloxhub.gg/'}, {'start': 277, 'end': 300, 'url': 'https://t.co/tcGBj0FkWe', 'expanded_url': 'https://twitter.com/BloxhubGG/status/1529539689191030784/video/1', 'display_url': 'pic.twitter.com/tcGBj0FkWe', 'media_key': '7_1529538425522634754'}], 'mentions': [{'start': 201, 'end': 211, 'username': 'BloxhubGG', 'id': '1417992256364191744'}, {'start': 212, 'end': 219, 'username': 'Roblox', 'id': '16745055'}], 'hashtags': [{'start': 221, 'end': 231, 'tag': 'Giveaways'}, {'start': 232, 'end': 238, 'tag': 'robux'}, {'start': 239, 'end': 249, 'tag': 'RobloxDev'}, {'start': 251, 'end': 258, 'tag': 'Roblox'}, {'start': 260, 'end': 276, 'tag': 'robloxgiveaways'}]}",{'media_keys': ['7_1529538425522634754']},False,,everyone,Twitter Web App
1530676519835537408,1476616737810440207,"We're making Bacon Hair limited on Roblox, yes we're making the Bacon Hair limited https://t.co/XHmnsXTZHi",2022-05-28 22:24:55+00:00,,31,123,362,2,en,1530676519835537408,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/XHmnsXTZHi', 'expanded_url': 'https://twitter.com/Roblicks/status/1530676519835537408/photo/1', 'display_url': 'pic.twitter.com/XHmnsXTZHi', 'media_key': '3_1530676518145314816'}], 'annotations': [{'start': 35, 'end': 40, 'probability': 0.5071, 'type': 'Product', 'normalized_text': 'Roblox'}]}",{'media_keys': ['3_1530676518145314816']},False,,everyone,Twitter for Android
1529953648544841728,1375956071571804163,"@FishyBlox 1 - more friends limit
2 - status's (offline, online, idle etc)
3 - make an option for donating robux (without group funds)
4 - delete clothing that no longer exists/refunds
5 - more events that actually help roblox
😄 thats abt it",2022-05-26 22:32:29+00:00,,0,1,4,0,en,1529839790337794054,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277139233103872', 'name': 'Behavior around fashion', 'description': 'Behavior around Fashion'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'FishyBlox', 'id': '1894642398'}]}",,False,,everyone,Twitter Web App
1530811670079369216,1507021363449851905,@YeetusNaggus epistle 3 but EPIC,2022-05-29 07:21:57+00:00,,0,1,1,0,en,1530800991322243072,[],"{'mentions': [{'start': 0, 'end': 13, 'username': 'YeetusNaggus', 'id': '1107218400793649153'}]}",,False,,everyone,Twitter Web App
1530829266165895168,1147949734541365249,@Justeat18 @N00000__ @Fadzuk @Pams07 @XayyL_ https://t.co/68B30rl4Bh,2022-05-29 08:31:53+00:00,,0,1,0,0,qme,1530288221359415296,[],"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/68B30rl4Bh', 'expanded_url': 'https://twitter.com/ilfrite/status/1530690264133685248?t=yQhGnxCOpL3Sr-UV2obUfA&s=09', 'display_url': 'twitter.com/ilfrite/status…'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'Justeat18', 'id': '1256221302198808577'}, {'start': 11, 'end': 20, 'username': 'N00000__', 'id': '1031844672719736834'}, {'start': 21, 'end': 28, 'username': 'Fadzuk', 'id': '1190325457612345346'}, {'start': 29, 'end': 36, 'username': 'Pams07', 'id': '1520111068319735810'}, {'start': 37, 'end': 44, 'username': 'XayyL_', 'id': '1405582052980936707'}]}",,False,,everyone,Twitter for Android
1530836997249683456,1507716642867978247,@Roblicks You can't 90 present of your players are bacons you will half of the players will stop playing the game,2022-05-29 09:02:36+00:00,,1,2,0,0,en,1530676519835537408,[],"{'mentions': [{'start': 0, 'end': 9, 'username': 'Roblicks', 'id': '1476616737810440207'}]}",,False,,everyone,Twitter for Android
1530837528055386112,1236757689411063808,@DevounYT devoun can I plz have 12 robux 😊😊😊 my mom wont let me buy brobux 😡😡😡,2022-05-29 09:04:42+00:00,,5,30,369,0,en,1530832265508319232,[],"{'mentions': [{'start': 0, 'end': 9, 'username': 'DevounYT', 'id': '1103285206373457925'}]}",,False,,everyone,Twitter for iPhone
1530832615808323584,1437955843627134980,"I just realized my best friend went offline 2 years ago

I want a time machine please",2022-05-29 08:45:11+00:00,,0,3,11,0,en,1530832615808323584,[],,,False,,everyone,Twitter Web App
1530837186853359617,1509855532609380353,~Ribbon seal gw~ rt like and follow me &lt;3 ending in 28 days 🍀 extras in the comments gl! https://t.co/Ijl9nCn0v1,2022-05-29 09:03:21+00:00,,9,8,10,1,en,1530837186853359617,[],"{'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/Ijl9nCn0v1', 'expanded_url': 'https://twitter.com/UtterlyFinn/status/1530837186853359617/photo/1', 'display_url': 'pic.twitter.com/Ijl9nCn0v1', 'media_key': '3_1530837182851710978'}]}",{'media_keys': ['3_1530837182851710978']},False,,everyone,Twitter for Android
1530633564361850880,1251677662810042371,Reply if you play Roblox…,2022-05-28 19:34:14+00:00,,59,717,642,0,en,1530633564361850880,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 18, 'end': 23, 'probability': 0.6029, 'type': 'Product', 'normalized_text': 'Roblox'}]}",,False,,everyone,Twitter for iPhone
1530748334964559872,1476616737810440207,I fucking love Roblox,2022-05-29 03:10:17+00:00,,13,22,171,0,en,1530748334964559872,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 15, 'end': 20, 'probability': 0.4586, 'type': 'Product', 'normalized_text': 'Roblox'}]}",,False,,everyone,Twitter for Android
1530832293190770688,1441683833934385165,Like if your fake fans 🥲 Like just following me for giveaways or are you actually active???!!! So many people unfollow and unsubscribe from me...,2022-05-29 08:43:54+00:00,,0,3,4,0,en,1530832293190770688,[],,,False,,everyone,Twitter Web App
1530832790295441409,1480518583432085504,yg mana yg perlu di korbankan untuk emel???? https://t.co/SDAQTWUCGV,2022-05-29 08:45:53+00:00,,0,4,1,0,in,1530832790295441409,[],"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/SDAQTWUCGV', 'expanded_url': 'https://twitter.com/prettyjoguri/status/1530832790295441409/photo/1', 'display_url': 'pic.twitter.com/SDAQTWUCGV', 'media_key': '3_1530832787384594432'}]}",{'media_keys': ['3_1530832787384594432']},False,,everyone,Twitter for Android
