media_key,media_type,alt_text,duration_ms
3_1534789124422397952,photo,,
3_1534789096027131905,photo,,
16_1534789053412827138,animated_gif,,
3_1534788831563526144,photo,,
3_1534788901969305600,photo,,
3_1534788452918632448,photo,,
3_1534787709398528000,photo,,
3_1534787969504059392,photo,,
7_1534788308471271424,video,,1448.0
3_1534788109380030466,photo,,
3_1534788111493996545,photo,,
7_1534787798472990720,video,,112890.0
7_1534787545153671168,video,,6153.0
3_1534787611348578304,photo,,
3_1534787616381747200,photo,,
3_1534787608135581696,photo,,
3_1534787610798870528,photo,,
3_1534787568503504897,photo,,
3_1534787441550409733,photo,,
16_1534787418192510976,animated_gif,,
3_1534786904847446017,photo,,
3_1534786867094241281,photo,,
3_1534786602018521088,photo,,
3_1534786585891332096,photo,,
16_1534786559731539968,animated_gif,,
3_1534786190292897792,photo,,
3_1534786152695320576,photo,,
3_1534786161209757697,photo,,
3_1534786171087233025,photo,,
3_1534786341401133056,photo,,
7_1534785932527775745,video,,28800.0
3_1534785856921391109,photo,,
3_1534785869520961537,photo,,
3_1534786056041938944,photo,,
3_1534785501475086336,photo,,
3_1534785264383832064,photo,,
16_1534785372177461248,animated_gif,,
