media_key,media_type,alt_text,duration_ms
3_1517659716847128576,photo,,
3_1517659697200996352,photo,,
3_1517659658424565761,photo,,
3_1517659651332059151,photo,,
3_1517659582780293123,photo,,
3_1517659405721944064,photo,,
16_1517659348427853828,animated_gif,,
3_1517659335060426752,photo,,
3_1517658796696367105,photo,,
3_1517658873091534850,photo,,
3_1517658754006892547,photo,,
3_1517658692379893760,photo,,
3_1517658544161579009,photo,,
3_1517658347444469760,photo,,
3_1517658272886665216,photo,,
3_1517658039108587520,photo,,
3_1517657508219097089,photo,,
3_1517657508219072512,photo,,
7_1517657945399517184,video,,11540.0
3_1517657101044174850,photo,,
3_1517657913044652042,photo,,
3_1517657773756100611,photo,,
7_1517657693430890499,video,,114315.0
3_1517657618092863488,photo,,
3_1517657668235796482,photo,,
