media_key,media_type,alt_text,duration_ms
7_1521807356111339522,video,,29400.0
3_1521807378999824391,photo,,
3_1521807321378471936,photo,,
16_1521807300482138112,animated_gif,,
3_1521807265124126722,photo,,
3_1521807105443123207,photo,,
3_1521807118730657798,photo,,
3_1521807124543995904,photo,,
3_1521807259688443904,photo,,
3_1521807254202331137,photo,,
3_1521807111214317568,photo,,
3_1521807196358598657,photo,,
3_1521807180567138308,photo,,
16_1521807174250467330,animated_gif,,
3_1521806980054196225,photo,,
