media_key,media_type,alt_text,duration_ms
7_1540047151627210755,video,,15019.0
3_1540047096925102080,photo,,
3_1540047087693287424,photo,,
3_1540047064582742017,photo,,
3_1537310078658924544,photo,,
3_1537689029667438593,photo,,
3_1538581646773039106,photo,,
3_1540046969602719744,photo,,
7_1540046862786387970,video,,27803.0
7_1540046820344209408,video,,14656.0
3_1540046685707067393,photo,,
3_1540046670804660224,photo,,
3_1540046674940141569,photo,,
3_1540046679063138305,photo,,
3_1540046683727286272,photo,,
7_1540046615024640001,video,,6283.0
7_1540046481599725570,video,,10390.0
