media_key,media_type,alt_text,duration_ms
3_1515003413972635659,photo,,
3_1515003330665361424,photo,,
3_1515003291184562179,photo,,
7_1514432339002245125,video,,11034.0
3_1515003227762089986,photo,,
3_1515003141275598852,photo,,
3_1515002899671228422,photo,,
3_1515002873314439170,photo,,
3_1515002750693945350,photo,,
3_1515002750941417472,photo,,
3_1515002697493086220,photo,,
7_1515002473408249862,video,,17981.0
16_1515002237029916674,animated_gif,,
16_1515002202070335493,animated_gif,,
