media_key,media_type,alt_text,duration_ms
16_1540059058727800833,animated_gif,,
3_1540058849482350594,photo,,
7_1540058749724987393,video,,5387.0
3_1540058382568243201,photo,,
7_1540058402797281280,video,,18133.0
3_1540058319402024960,photo,,
3_1540058248442744833,photo,,
16_1540058222702231553,animated_gif,,
3_1540057827636543488,photo,,
3_1540057656999690244,photo,,
3_1540057676691939329,photo,,
3_1540057709462126593,photo,,
