media_key,media_type,alt_text,duration_ms
3_1529652182131302401,photo,,
3_1529651787002630146,photo,,
3_1529651310857007104,photo,,
3_1529651313386180608,photo,,
3_1529651317441970176,photo,,
3_1529651317433675783,photo,,
16_1529650909831122945,animated_gif,,
3_1529650681279225856,photo,,
3_1529650243087867905,photo,,
3_1529650225433944064,photo,,
7_1529649972588822530,video,,92360.0
3_1529650153589772288,photo,,
3_1529649920852037633,photo,,
3_1529649921271468033,photo,,
7_1529649607176818688,video,,27508.0
3_1529649506232451075,photo,,
3_1529649411554435072,photo,,
3_1529648708664836097,photo,,
3_1529648828546093057,photo,,
