media_key,media_type,alt_text,duration_ms
3_1516553799778906112,photo,,
3_1516553676638375940,photo,,
3_1516553636452700160,photo,,
7_1516553504780865538,video,,28235.0
3_1516553509105197062,photo,,
3_1516553247582003212,photo,,
7_1516553345640636428,video,,1300.0
3_1516553193647345665,photo,,
3_1516552144215756811,photo,,
3_1516552828445249541,photo,,
3_1516552366874669075,photo,,
3_1516552270577643522,photo,,
3_1516552126859825155,photo,,
3_1516552155791970304,photo,,
3_1516552119523823616,photo,,
3_1516551328360800270,photo,,
16_1516552069041524736,animated_gif,,
3_1516552065023193090,photo,,
