media_key,media_type,alt_text,duration_ms
3_1517277402367283200,photo,,
3_1517277376635228160,photo,,
3_1517277294859112449,photo,,
3_1517277337116725249,photo,,
3_1517276724249210881,photo,,
7_1517276970853494785,video,,11075.0
3_1517275631523971077,photo,,
3_1517275763954925569,photo,,
3_1514527572738019330,photo,,
3_1516962991597813760,photo,,
3_1517276955778895878,photo,,
3_1517276697233612805,photo,,
7_1517276411156963329,video,,12979.0
