media_key,media_type,alt_text,duration_ms
3_1521731643240820737,photo,,
16_1521731707556163584,animated_gif,,
16_1521731678770962432,animated_gif,,
3_1521731685091471360,photo,,
3_1521731649222111232,photo,,
3_1521731675365179392,photo,,
3_1521731664195440640,photo,,
3_1521731641324056577,photo,,
16_1521731612618403840,animated_gif,,
3_1521731605378781189,photo,,
3_1521731596369514496,photo,,
16_1521731572134817792,animated_gif,,
16_1521731565549604864,animated_gif,,
3_1521731539494752257,photo,,
