media_key,media_type,alt_text,duration_ms
3_1514674099670470663,photo,,
3_1514674126811807745,photo,,
3_1514674124106485761,photo,,
3_1514674089042096131,photo,,
3_1514673950357397510,photo,,
3_1514674002593206274,photo,,
3_1514674068552835077,photo,,
3_1514674030779015175,photo,,
3_1514673999237861381,photo,,
3_1514673970573938689,photo,,
3_1514673896221458436,photo,,
3_1514669505795997703,photo,,
3_1514669505791811595,photo,,
3_1514669505787670535,photo,,
3_1514673904693886981,photo,,
3_1514673903548841988,photo,,
3_1514673777879273477,photo,,
3_1514673217532747778,photo,,
3_1514673710086696961,photo,,
3_1514673841771008004,photo,,
3_1514673445161910272,photo,,
16_1514673818488512515,animated_gif,,
3_1514673710980075525,photo,,
3_1514673705271631896,photo,,
3_1514673721876824068,photo,,
3_1514673363532365832,photo,,
3_1514673624636178434,photo,,
3_1514673649357316108,photo,,
3_1514673664033267722,photo,,
3_1514673618936074244,photo,,
3_1514673649223151616,photo,,
3_1514673493782237185,photo,,
3_1514673564657631234,photo,,
3_1514673489617338370,photo,,
3_1514673036716392462,photo,,
3_1514673551198015488,photo,,
3_1514673572068962311,photo,,
