media_key,media_type,alt_text,duration_ms
16_1512981887807258626,animated_gif,,
3_1512981526891446274,photo,,
3_1512981209290350594,photo,,
16_1512981254471307268,animated_gif,,
3_1512981201866395653,photo,,
3_1512981070769274882,photo,Profile picture comparison,
3_1512980971968417794,photo,,
3_1512980659584876544,photo,,
3_1512980139931582469,photo,,
3_1512980050664112131,photo,,
3_1512980048357502976,photo,,
3_1512979866634924034,photo,,
3_1512979597146607620,photo,,
