media_key,media_type,alt_text,duration_ms
16_1537051464824152069,animated_gif,,
3_1537050942671142913,photo,,
3_1537050961243422721,photo,,
3_1537050977823490051,photo,,
3_1537050995137687554,photo,,
3_1537050466210959360,photo,,
3_1537051264378458113,photo,,
3_1537051250415521795,photo,,
3_1537050687862734848,photo,,
7_1537050621664276483,video,,62233.0
3_1537050797602529280,photo,,
3_1537050808272838656,photo,,
3_1537050819635204097,photo,,
3_1537050836538302464,photo,,
3_1537050730657419264,photo,,
7_1537050054699102208,video,,7174.0
3_1537047942883954689,photo,,
3_1537049424580714496,photo,,
3_1537049222931005440,photo,,
3_1537049021390344193,photo,,
7_1537048815223513088,video,,35408.0
3_1537047205948923904,photo,,
3_1537048560365195265,photo,,
3_1537048684151685121,photo,,
3_1537048335328198657,photo,,
3_1537048636969951233,photo,,
3_1537048338033430528,photo,,
3_1537048338046099458,photo,,
3_1537048560381972482,photo,,
3_1537048131783004160,photo,,
3_1537048164817342464,photo,,
3_1537048433986781185,photo,,
3_1537048425971458048,photo,"general commandr

(omg mouth reel !!!)",
