media_key,media_type,alt_text,duration_ms
3_1535967572184662016,photo,,
3_1535968775379755008,photo,,
3_1535968782765916161,photo,,
3_1535968656110530560,photo,,
3_1535968541521739776,photo,,
3_1535967793585061888,photo,,
3_1535968395233042432,photo,,
3_1535968231915196419,photo,,
7_1535967893736898561,video,,7050.0
3_1535967933784104962,photo,,
3_1535967703114080256,photo,,
3_1535967705521696775,photo,,
3_1535967452034699264,photo,,
3_1535967253895725056,photo,,
3_1535967247973642241,photo,,
3_1535966542936297473,photo,,
7_1535967136601890816,video,,4806.0
3_1535967042691538950,photo,,
3_1535966780308729856,photo,,
7_1535966131835572226,video,,21056.0
3_1535966462409641989,photo,,
3_1535966362710966274,photo,,
3_1535966368356507648,photo,,
3_1535966375864418306,photo,,
3_1535966381237223426,photo,,
3_1535966319022964737,photo,,
3_1535966263893278722,photo,,
3_1535966263880581120,photo,,
3_1535966130623369223,photo,,
3_1535966126194282496,photo,,
3_1535966126198382593,photo,,
3_1535966015762350080,photo,,
3_1535965966416347140,photo,,
3_1535965602363449350,photo,,
3_1535965445370560512,photo,,
3_1535965445362163713,photo,,
3_1535965445370560513,photo,,
3_1535965800451932162,photo,,
