media_key,media_type,alt_text,duration_ms
3_1534215326938075137,photo,,
3_1534215261598978048,photo,,
3_1534215135958650882,photo,,
3_1534214902507773952,photo,,
3_1534214665089212417,photo,,
3_1534214861810552834,photo,,
3_1534214769938690049,photo,,
3_1534214769930280961,photo,,
3_1534214769959661568,photo,,
3_1534214821654429697,photo,,
3_1534214694751326208,photo,,
3_1534214699801264128,photo,,
7_1534214707124613120,video,,1253.0
3_1534214546709159937,photo,,
16_1534214441310502915,animated_gif,,
3_1534214187865583618,photo,,
