media_key,media_type,alt_text,duration_ms
7_1530754983557095424,video,,7233.0
3_1530754740195414017,photo,,
3_1530754768972484608,photo,,
3_1530754576084631552,photo,,
3_1530754625279762432,photo,,
3_1530754181706956800,photo,,
3_1530754211641757696,photo,,
3_1530754234127376384,photo,,
3_1530754253387595776,photo,,
3_1530754515938451457,photo,,
3_1530753997950181376,photo,,
3_1530753997954420736,photo,,
3_1530753997958631424,photo,,
3_1530753998298370048,photo,,
3_1530753820480913410,photo,,
16_1530753771135029248,animated_gif,,
3_1530753233676804096,photo,,
3_1530753572190793733,photo,,
3_1530753418192633856,photo,,
3_1530753465781305345,photo,,
3_1530753337913749504,photo,,
3_1530753261925330945,photo,,
3_1530753067305406464,photo,,
3_1530753090088882177,photo,,
3_1530753055423184896,photo,,
3_1530752508926173184,photo,,
3_1530752940277141504,photo,,
3_1530752948548304896,photo,,
3_1530752875189747713,photo,,
3_1530752276473716736,photo,,
3_1530752391414530049,photo,,
3_1530752194978275329,photo,,
