media_key,media_type,alt_text,duration_ms
3_1523517912933629952,photo,,
16_1523518087253086210,animated_gif,,
3_1523517369431244801,photo,,
3_1523517504957652994,photo,,
3_1523517505054158849,photo,,
3_1523517442139504641,photo,,
3_1523517442080882689,photo,,
3_1523517442080882688,photo,,
3_1523517442080845825,photo,,
3_1523517440352985088,photo,,
3_1523517229177921537,photo,,
3_1523516764013088769,photo,,
3_1523516693783457792,photo,,
3_1523516157260673025,photo,,
3_1523516155788349441,photo,,
3_1523516115946778624,photo,,
3_1523515837918834688,photo,,
3_1523515841282641920,photo,,
3_1523515751373713408,photo,,
3_1523515334958923778,photo,,
3_1523515304432877569,photo,,
7_1523515231376392198,video,,5080.0
16_1523515075222544385,animated_gif,,
3_1523514118262738944,photo,,
3_1523514355123654657,photo,,
