media_key,media_type,alt_text,duration_ms
3_1524051579866857479,photo,,
3_1524051442025312257,photo,,
3_1524051467925176320,photo,,
3_1524051168200122371,photo,,
3_1524051352556556289,photo,,
3_1524050940592066560,photo,,
3_1524050512970199040,photo,,
3_1524049952095223810,photo,,
3_1524050358556893187,photo,,
3_1524050196493221889,photo,Tough competition.,
3_1524049969367429120,photo,,
3_1524049771962454020,photo,,
3_1524049850865754114,photo,,
