media_key,media_type,alt_text,duration_ms
3_1534530226864197633,photo,,
3_1534530198636576769,photo,,
3_1534529918507356164,photo,,
7_1534530117837500416,video,,8544.0
7_1534529405783257088,video,,60928.0
3_1534529985461067778,photo,,
3_1534529752760983553,photo,,
3_1534529704467656704,photo,,
3_1534529503174721536,photo,,
3_1534529382559129607,photo,,
3_1534529509780869121,photo,,
3_1534529454713802752,photo,,
3_1534529374258700294,photo,,
3_1534529105726939136,photo,,
3_1534528936008470529,photo,,
3_1534528770144489472,photo,,
3_1534528817674477570,photo,,
3_1534528292933582849,photo,,
3_1534528460709715968,photo,,
3_1534528408759173122,photo,,
3_1534528261862072320,photo,,
16_1534528134141181953,animated_gif,,
3_1534528116651065345,photo,,
3_1534528099601240064,photo,,
3_1534528103963406340,photo,,
3_1534528108828807171,photo,,
3_1534528114180640768,photo,,
3_1534527698915172354,photo,,
3_1534527727134461954,photo,,
