media_key,media_type,alt_text,duration_ms
3_1514943876733321216,photo,,
3_1514943851361882114,photo,,
3_1514943782906732547,photo,,
3_1514943675629203462,photo,,
3_1514943544192126982,photo,,
3_1514943544200413191,photo,,
3_1514943403569696769,photo,,
3_1514943027042607108,photo,,
3_1514942996873383941,photo,,
3_1514942863435616256,photo,,
3_1514942856208732160,photo,,
7_1514942463902990339,video,,44183.0
3_1514942566768287747,photo,,
3_1514942556370522116,photo,,
3_1514942016060375044,photo,,
7_1514941564744830981,video,,71165.0
3_1514940532836876291,photo,,
16_1514941407823376396,animated_gif,,
3_1514941160204431360,photo,,
3_1514941035805552640,photo,,
