tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1521827596908081152,1408340269087535104,"Roblox has reported that things are starting to function again, although engineers are still working to normalise services. #RobloxDown",2022-05-04 12:22:27+00:00,,41,45,614,7,en,1521827596908081152,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 0, 'end': 5, 'probability': 0.516, 'type': 'Organization', 'normalized_text': 'Roblox'}], 'hashtags': [{'start': 124, 'end': 135, 'tag': 'RobloxDown'}]}",,False,,everyone,Twitter Web App
1521656214169563136,1501653408750739462,"[@Stray_Kids X @Roblox 🎮🕹]

Foi anunciado hoje que a plataforma de streaming Spotify está com uma parceria com o jogo Roblox a partir do lançamento da Spotify Island, que terá uma primeira experiência temática chamada K-Park, focada no K-Pop, com o #StrayKids e a Sunmi.

+ https://t.co/rYHncJivAx",2022-05-04 01:01:27+00:00,,15,3,88,11,pt,1521656214169563136,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1062427352318173185', 'name': 'Stray Kids', 'description': 'Stray Kids (스트레이 키즈)'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597222535168', 'name': 'Online Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040276669', 'name': 'Spotify'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1062427352318173185', 'name': 'Stray Kids', 'description': 'Stray Kids (스트레이 키즈)'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1288826829634035714', 'name': 'Backstage'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}]","{'annotations': [{'start': 79, 'end': 85, 'probability': 0.9603, 'type': 'Product', 'normalized_text': 'Spotify'}, {'start': 153, 'end': 166, 'probability': 0.5882, 'type': 'Product', 'normalized_text': 'Spotify Island'}, {'start': 266, 'end': 270, 'probability': 0.7047, 'type': 'Person', 'normalized_text': 'Sunmi'}], 'urls': [{'start': 274, 'end': 297, 'url': 'https://t.co/rYHncJivAx', 'expanded_url': 'https://twitter.com/Hell0Stay/status/1521656214169563136/photo/1', 'display_url': 'pic.twitter.com/rYHncJivAx', 'media_key': '3_1521656211342610432'}], 'mentions': [{'start': 1, 'end': 12, 'username': 'Stray_Kids', 'id': '859297966581891072'}, {'start': 15, 'end': 22, 'username': 'Roblox', 'id': '16745055'}], 'hashtags': [{'start': 249, 'end': 259, 'tag': 'StrayKids'}]}",{'media_keys': ['3_1521656211342610432']},False,,everyone,Twitter for Android
1521728064987688960,16745055,"Hi everyone, we are aware that some of you are having issues accessing Roblox. Our team is actively working on it. Thanks for your patience",2022-05-04 05:46:57+00:00,,4060,14667,47269,1017,en,1521728064987688960,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 71, 'end': 76, 'probability': 0.3595, 'type': 'Product', 'normalized_text': 'Roblox'}]}",,False,,everyone,Twitter Web App
1521812615466557441,1519758327110057987,@crew_martins @Roblox thank you so much for helping me:),2022-05-04 11:22:56+00:00,,0,1,0,0,en,1521728064987688960,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'crew_martins', 'id': '1521156012337733633'}, {'start': 14, 'end': 21, 'username': 'Roblox', 'id': '16745055'}]}",,False,,everyone,Twitter for Android
1521839516306358273,1417587809502826500,MEME: Foi tudo culpa do MrBeast! https://t.co/Ot5BdF3q15,2022-05-04 13:09:49+00:00,,2,7,48,0,pt,1521839516306358273,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1126559222122942464', 'name': 'MrBeast'}}, {'domain': {'id': '120', 'name': 'Digital Creator', 'description': 'Influencers who create content on digital platforms'}, 'entity': {'id': '1126559222122942464', 'name': 'MrBeast'}}]","{'annotations': [{'start': 24, 'end': 30, 'probability': 0.864, 'type': 'Person', 'normalized_text': 'MrBeast'}], 'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/Ot5BdF3q15', 'expanded_url': 'https://twitter.com/Roblox_RTC_BR/status/1521839516306358273/photo/1', 'display_url': 'pic.twitter.com/Ot5BdF3q15', 'media_key': '3_1521839514162978816'}]}",{'media_keys': ['3_1521839514162978816']},False,,everyone,Twitter for Android
1521651474027192327,1442974245190045696,every roblox players going on twitter when roblox's down: #RobloxDown https://t.co/zCo3SCSFQY,2022-05-04 00:42:36+00:00,,1269,368,12698,104,en,1521651474027192327,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]","{'annotations': [{'start': 30, 'end': 36, 'probability': 0.7841, 'type': 'Product', 'normalized_text': 'twitter'}], 'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/zCo3SCSFQY', 'expanded_url': 'https://twitter.com/4owic/status/1521651474027192327/video/1', 'display_url': 'pic.twitter.com/zCo3SCSFQY', 'media_key': '7_1521651292510334978'}], 'hashtags': [{'start': 58, 'end': 69, 'tag': 'RobloxDown'}]}",{'media_keys': ['7_1521651292510334978']},False,,everyone,Twitter for iPhone
1521834908196429825,1520015448535875584,"@VelanteG @chizeled_ Yeah it was nice, we could have touched grass again https://t.co/Qx9Ua9yyGb",2022-05-04 12:51:31+00:00,,0,1,3,0,en,1521833355792338944,[],"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/Qx9Ua9yyGb', 'expanded_url': 'https://twitter.com/SaveGataroll/status/1521834908196429825/photo/1', 'display_url': 'pic.twitter.com/Qx9Ua9yyGb', 'media_key': '16_1521834900273471489'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'VelanteG', 'id': '1339460189997522944'}, {'start': 10, 'end': 20, 'username': 'chizeled_', 'id': '1255111848518651904'}]}",{'media_keys': ['16_1521834900273471489']},False,,everyone,Twitter Web App
1521731498021322753,1367456335286079490,"@Roblox You made me shower for the first time after 2 months.
Quite an accomplishment https://t.co/dWGidcjrwp",2022-05-04 06:00:36+00:00,,7,12,561,0,en,1521728064987688960,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/dWGidcjrwp', 'expanded_url': 'https://twitter.com/Blaze_IsMyUser/status/1521731498021322753/photo/1', 'display_url': 'pic.twitter.com/dWGidcjrwp', 'media_key': '3_1521731490697994240'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'Roblox', 'id': '16745055'}]}",{'media_keys': ['3_1521731490697994240']},False,,everyone,Twitter Web App
1520312434694959104,1265495467326128128,15. What’s the biggest lie you’ve told to someone ??,2022-04-30 08:01:45+00:00,,0,1,0,27,en,1520312404013633537,[],,,False,,everyone,Twitter for Android
1521839773173776385,1515956039329337345,"Roblox is down again, good thing I feel good enough to go to school so hopefully it will be up after #RobloxDown",2022-05-04 13:10:50+00:00,,0,1,2,0,en,1521839773173776385,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 0, 'end': 5, 'probability': 0.279, 'type': 'Organization', 'normalized_text': 'Roblox'}], 'hashtags': [{'start': 101, 'end': 112, 'tag': 'RobloxDown'}]}",,False,,everyone,Twitter for iPhone
