media_key,media_type,alt_text,duration_ms
7_1521212641485762566,video,,17620.0
7_1521212513899188226,video,,15696.0
7_1521204641530363904,video,,20540.0
3_1521212349721587712,photo,,
3_1521212123136860164,photo,,
3_1521212000394694660,photo,,
7_1521211948066607105,video,,12282.0
3_1521211940055314432,photo,,
3_1521211873861025800,photo,,
7_1521210907950526469,video,,82133.0
3_1521211630826266625,photo,,
3_1521211827446767616,photo,,
3_1521211775198375936,photo,,
3_1521211640376696833,photo,,
3_1521211147482972160,photo,,
3_1521211273840664576,photo,,
3_1521210241274335234,photo,,
16_1521211141686542336,animated_gif,,
3_1521211108551499776,photo,,
3_1521210670477414400,photo,,
3_1521080840062705666,photo,,
