media_key,media_type,alt_text,duration_ms
3_1521968515913175041,photo,,
3_1521968515955130368,photo,,
16_1521968417007300609,animated_gif,,
3_1521968162778095617,photo,,
3_1521968043697614852,photo,,
3_1521968051582902272,photo,,
3_1521968057836572673,photo,,
3_1521968063800881153,photo,,
3_1521968036974153728,photo,,
3_1521968043479474178,photo,,
3_1521967981143552001,photo,,
3_1521967304141070339,photo,,
3_1521967845038514176,photo,,
3_1521967848620494851,photo,,
7_1521967601810817024,video,,14583.0
3_1521967335581622273,photo,,
3_1521967631829504000,photo,,
3_1521966173151186945,photo,,
3_1521837135308984320,photo,,
3_1521967097999503361,photo,,
