media_key,media_type,alt_text,duration_ms
3_1530654792141398017,photo,,
3_1530654707940720641,photo,,
3_1530654224203251712,photo,,
16_1530654450158813187,animated_gif,,
3_1530654366486745089,photo,,
7_1530654246135291904,video,,9583.0
3_1530653673226874880,photo,,
3_1530653475549462532,photo,,
3_1530653475562049537,photo,,
3_1530653388601495552,photo,,
3_1530652513325547520,photo,,
3_1530652602496692224,photo,,
3_1530652429330571268,photo,,
