media_key,media_type,alt_text,duration_ms
3_1516085272991174667,photo,,
3_1516085258936070163,photo,,
3_1516085202971414532,photo,,
3_1516084169260285957,photo,,
3_1516084233307324416,photo,,
3_1516084981910622209,photo,,
3_1516083200979832834,photo,,
3_1516084798749650953,photo,,
3_1516084730759987202,photo,,
3_1516084668390588420,photo,,
3_1516084592922476544,photo,,
16_1516084527973683203,animated_gif,,
3_1516084108996521986,photo,,
3_1516084360155381761,photo,,
3_1516084347136319495,photo,,
3_1516081717970407424,photo,,
3_1516084206761353218,photo,,
3_1516083972035518477,photo,,
3_1515831169555783683,photo,,
3_1516080284193726466,photo,,
3_1516084065627262981,photo,,
3_1516084012963479559,photo,,
3_1516084043749765124,photo,,
3_1516083845413675014,photo,,
3_1516083936291700737,photo,,
3_1516083863570853890,photo,,
3_1516078874441965571,photo,,
3_1516079208967065605,photo,,
3_1516079507215630336,photo,,
3_1516079857242972168,photo,,
3_1516083267937738752,photo,,
3_1516083625556647943,photo,,
3_1516083650114338816,photo,,
3_1516083681403850756,photo,,
3_1516083696058580998,photo,,
16_1516082302258151427,animated_gif,,
3_1516083268898152460,photo,,
3_1516082755599314945,photo,,
3_1516083365031682051,photo,,
3_1516083330831339522,photo,,
3_1516083249453412352,photo,,
3_1516083183862878212,photo,,
