media_key,media_type,alt_text,duration_ms
3_1520248167203287040,photo,,
3_1520248056083410945,photo,,
3_1520248056079216641,photo,,
3_1520247655997517824,photo,,
3_1520247656345640960,photo,,
7_1520247259677425664,video,,2668.0
3_1520247109492133888,photo,,
3_1520247135643525120,photo,,
3_1520247156103430144,photo,,
3_1520247160528424960,photo,,
3_1520247119004811265,photo,,
3_1520247016609091584,photo,,
3_1520246783850708992,photo,,
7_1520246691114684418,video,,21254.0
3_1520246673729265665,photo,,
3_1520246122597527554,photo,,
3_1520246053533929472,photo,,
3_1520246053538123776,photo,,
7_1520245732812496897,video,,10100.0
3_1520245515333476352,photo,,
3_1520245409804959745,photo,,
3_1520245124978155521,photo,,
3_1520245124973969409,photo,,
3_1520245124973965312,photo,,
3_1520245124982263816,photo,,
3_1520243491779006465,photo,,
3_1520244409262084104,photo,,
3_1520244992329064449,photo,,
7_1520244743267139584,video,,21000.0
