media_key,media_type,alt_text,duration_ms
3_1514977252764971019,photo,,
3_1514977291696488464,photo,,
3_1514977013345697792,photo,,
3_1514976943711854596,photo,,
3_1514976707010514951,photo,,
3_1514976750450909190,photo,,
3_1514976670654275586,photo,,
3_1514976079819456513,photo,,
3_1514976390642565124,photo,,
7_1514976330282315783,video,,26653.0
3_1514976445663428610,photo,,
16_1514976357817942019,animated_gif,,
3_1514976093522247683,photo,,
7_1514975652847398912,video,,26007.0
3_1514976155040124935,photo,,
3_1514975733508370434,photo,,
