media_key,media_type,alt_text,duration_ms
3_1520450304675831808,photo,,
3_1520450069714984961,photo,,
3_1520450227370663937,photo,,
3_1520450197293346818,photo,,
3_1520327938885005312,photo,,
7_1520449989532655618,video,,36501.0
16_1520449931722461184,animated_gif,,
3_1520449659067670530,photo,,
3_1520449573025726465,photo,,
3_1520449509402324993,photo,,
3_1520449509414916096,photo,,
3_1520449509398130690,photo,,
3_1520449509398138880,photo,,
3_1520449542403076099,photo,,
3_1520449549441064962,photo,,
3_1520449518097297409,photo,,
3_1520449470218919936,photo,,
16_1520449452821168129,animated_gif,,
3_1520449435150520320,photo,,
3_1520449419564494849,photo,,
3_1520449384684609538,photo,,
3_1520449305471029249,photo,,
3_1520449200722706433,photo,,
3_1520449270079541250,photo,,
3_1520449228333539328,photo,,
3_1520449230237753345,photo,,
3_1520449186919251968,photo,,
3_1520449114554650626,photo,,
7_1520448883230490624,video,,106198.0
3_1520449045147312129,photo,,
3_1520449004286394371,photo,,
3_1520448965535313927,photo,,
3_1520448918311641091,photo,,
3_1520448880160169986,photo,,
3_1520448838250774535,photo,,
3_1520448790393757697,photo,,
3_1520448269402492929,photo,,
