media_key,media_type,alt_text,duration_ms
3_1513479612009005057,photo,,
3_1513480026703998976,photo,,
3_1513480026863411204,photo,,
3_1513480027027001346,photo,,
3_1513480143855095815,photo,,
3_1513480085940191241,photo,,
3_1513479480182198272,photo,,
3_1513479600214532103,photo,,
3_1513479576634236931,photo,,
3_1513479051742167045,photo,,
3_1513478919931973636,photo,,
3_1513478874499526667,photo,,
3_1513478755876024320,photo,,
3_1513478448102182913,photo,,
3_1513478162327515136,photo,,
3_1513477870403956740,photo,,
3_1513477617789595653,photo,,
3_1513477212506402818,photo,,
3_1513477182319906819,photo,,
3_1513477182311575561,photo,,
3_1513477182311616517,photo,,
3_1513477102334529537,photo,,
3_1513477104414957573,photo,,
3_1513476965428338703,photo,,
3_1513476965440921601,photo,,
16_1513475728922529795,animated_gif,,
3_1513475984536010753,photo,,
