media_key,media_type,alt_text,duration_ms
3_1531218721884499968,photo,,
3_1531218513054121984,photo,,
3_1531218429973233666,photo,,
3_1531215418546761728,photo,,
3_1531218097184833536,photo,,
3_1531218150083022849,photo,,
16_1531217905509343232,animated_gif,,
3_1531217529615548422,photo,,
3_1531217279266000896,photo,,
3_1531214491219726336,photo,,
3_1531217242981027843,photo,,
3_1531217245648695299,photo,,
3_1531217248085491714,photo,,
3_1531217251432640513,photo,,
3_1531217083069235202,photo,,
3_1531217046104641537,photo,,
3_1531217007718416384,photo,,
3_1531216977078800390,photo,,
3_1531216976722264065,photo,,
3_1531216976135081984,photo,,
3_1531216955759370241,photo,,
3_1531216957911052290,photo,,
3_1531216868433960961,photo,,
7_1531215925428428805,video,,117954.0
3_1531216594440884224,photo,,
3_1531216341851439104,photo,,
3_1531215849738182658,photo,,
3_1531215852028284929,photo,,
