media_key,media_type,alt_text,duration_ms
3_1524872419642580992,photo,,
3_1524873862999158784,photo,,
3_1524873521649819649,photo,,
3_1524873672594534400,photo,,
3_1524873620258004992,photo,,
3_1524873520383070208,photo,,
3_1524873328661778432,photo,,
3_1524873328661786624,photo,,
16_1524873209589510144,animated_gif,,
3_1524872893997408260,photo,,
3_1524872932006191107,photo,,
3_1524872891447255042,photo,,
3_1524872793095127041,photo,,
3_1524872793090818048,photo,,
16_1524872617458802688,animated_gif,,
