media_key,media_type,alt_text,duration_ms
3_1522893082001391618,photo,,
3_1522891045121449985,photo,,
3_1522892807127638016,photo,,
3_1522141993199337472,photo,,
3_1522141997276233728,photo,,
3_1522892296144011264,photo,,
3_1522892040505544704,photo,,
3_1522891871592144897,photo,,
3_1522891871663497216,photo,,
3_1522891848464752642,photo,,
3_1522890460351586305,photo,,
3_1522891528372371456,photo,,
3_1522891540125069313,photo,,
3_1522891257122545665,photo,,
3_1522891155788247041,photo,,
3_1522891085215059969,photo,,
3_1522890939882442752,photo,,
3_1522890740791414784,photo,,
3_1522890189324099584,photo,,
