media_key,media_type,alt_text,duration_ms
3_1521924179657904142,photo,,
3_1521922683994312712,photo,,
7_1521924196586201089,video,,19039.0
3_1521924213594103810,photo,,
7_1521924074724904964,video,,37033.0
3_1521923995175727104,photo,,
3_1521923999076388865,photo,,
3_1521923972023173121,photo,,
3_1521923060403687425,photo,,
3_1521923154452561923,photo,,
3_1521923189818990593,photo,,
3_1521923795120009218,photo,,
3_1521923072667922436,photo,,
3_1521923018443964424,photo,,
3_1521923421105446912,photo,,
3_1521923399978831875,photo,,
3_1521923289001693184,photo,,
3_1521923285851680768,photo,,
3_1521920619201417219,photo,,
3_1521922880472330243,photo,,
3_1521921985248432132,photo,,
3_1521922856334024707,photo,,
3_1521922069566480391,photo,,
7_1521922745294286849,video,,4040.0
3_1521922753498173441,photo,,
