media_key,media_type,alt_text,duration_ms
3_1518562292576960512,photo,,
7_1518562006827257856,video,,19062.0
3_1518561946186174464,photo,,
3_1518561752182579200,photo,,
3_1518561548792471552,photo,,
7_1518561497533665280,video,,10740.0
3_1518561347880951810,photo,,
3_1518561339073040384,photo,,
3_1518561005088870401,photo,,
7_1518560781901922304,video,,18666.0
3_1518560766105821184,photo,,
3_1518560391713931266,photo,,
